customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,Year,Month,Day,Weekday,Rating_Category,Age_Group
77850,2024-06-19,633,10,Electronics,Headphones,4.0,272.92,Bank Transfer,Lake Sharonstad,3.0,F,30,2024,6,19,Wednesday,Good,Young Adult
96195,2024-09-25,975,30,Home & Living,Carpet,4.0,196.7,Cash on Delivery,Port Matthew,5.0,M,27,2024,9,25,Wednesday,Excellent,Young Adult
17277,2024-10-21,157,20,Fashion,Skirt,4.0,22.26,Cash on Delivery,Lake Michaelhaven,3.0,F,70,2024,10,21,Monday,Good,Senior
48665,2024-05-14,620,10,Electronics,Tablet,2.0,455.6,Bank Transfer,South Huntermouth,5.0,M,65,2024,5,14,Tuesday,Excellent,Senior
55003,2024-11-13,910,10,Electronics,Smartphone,4.0,159.14,Bank Transfer,Englishmouth,4.0,M,74,2024,11,13,Wednesday,Good,Senior
98322,2024-04-08,157,50,Sports & Outdoors,Basketball,1.0,200.44,Bank Transfer,North Alexis,5.0,F,60,2024,4,8,Monday,Excellent,Senior
46001,2024-10-14,661,50,Sports & Outdoors,Running Shoes,1.0,297.8,Cash on Delivery,Hayesshire,4.0,M,40,2024,10,14,Monday,Good,Adult
56829,2024-08-04,839,10,Electronics,Tablet,1.0,311.67,Bank Transfer,West Justinburgh,4.0,M,59,2024,8,4,Sunday,Good,Senior
15545,2024-12-08,128,40,Books & Stationery,Pen,2.0,475.77,Bank Transfer,Johnsonborough,4.0,F,65,2024,12,8,Sunday,Good,Senior
21109,2024-07-17,719,50,Sports & Outdoors,Yoga Mat,3.0,39.67,Bank Transfer,Sellersland,4.0,M,37,2024,7,17,Wednesday,Good,Adult
59875,2024-08-02,210,40,Books & Stationery,Novel,4.0,334.76,Cash on Delivery,Sherylfort,5.0,M,49,2024,8,2,Friday,Excellent,Adult
71005,2024-09-26,203,10,Electronics,Headphones,3.0,129.35,Credit Card,Grahamhaven,5.0,M,28,2024,9,26,Thursday,Excellent,Young Adult
77455,2024-06-29,845,50,Sports & Outdoors,Basketball,3.0,297.33,Credit Card,Joshuamouth,3.0,M,64,2024,6,29,Saturday,Good,Senior
16285,2024-10-30,579,50,Sports & Outdoors,Soccer Ball,4.0,145.86,Credit Card,Savannahmouth,5.0,F,59,2024,10,30,Wednesday,Excellent,Senior
20485,2024-06-07,602,20,Fashion,T-shirt,4.0,333.92,Credit Card,Gregoryview,4.0,M,44,2024,6,7,Friday,Good,Adult
56705,2024-08-12,299,20,Fashion,Shirt,2.0,168.65,Credit Card,Michellefort,2.5,M,38,2024,8,12,Monday,Average,Adult
25974,2025-02-12,123,40,Books & Stationery,Eraser,1.0,65.69,Credit Card,East Marymouth,4.0,F,71,2025,2,12,Wednesday,Good,Senior
99133,2025-01-05,928,50,Sports & Outdoors,Tent,1.0,63.44,Cash on Delivery,Brianfort,2.5,F,26,2025,1,5,Sunday,Average,Young Adult
60024,2024-08-21,643,50,Sports & Outdoors,Yoga Mat,5.0,234.44,Credit Card,Port Suzannebury,4.0,F,71,2024,8,21,Wednesday,Good,Senior
53269,2024-08-09,314,40,Books & Stationery,Pen,5.0,346.19,Bank Transfer,New Amyfurt,5.0,M,54,2024,8,9,Friday,Excellent,Adult
23687,2025-03-03,371,10,Electronics,Headphones,2.0,308.07,Credit Card,New Peterport,4.0,F,68,2025,3,3,Monday,Good,Senior
16821,2024-05-18,175,50,Sports & Outdoors,Tent,4.0,358.95,Bank Transfer,Port Jeremyfurt,5.0,F,68,2024,5,18,Saturday,Excellent,Senior
25702,2025-03-12,423,40,Books & Stationery,Eraser,4.0,306.66,Credit Card,New Brian,5.0,M,40,2025,3,12,Wednesday,Excellent,Adult
24054,2024-11-05,953,50,Sports & Outdoors,Basketball,3.0,220.73,Credit Card,Lake Michaelfort,4.0,F,26,2024,11,5,Tuesday,Good,Young Adult
85558,2024-04-27,619,40,Books & Stationery,Pen,3.0,367.51,Bank Transfer,South Lauramouth,4.0,F,60,2024,4,27,Saturday,Good,Senior
98627,2025-01-24,886,30,Home & Living,Blanket,4.0,346.54,Bank Transfer,Taylorport,4.0,F,25,2025,1,24,Friday,Good,Young Adult
32058,2024-05-27,843,10,Electronics,Tablet,3.0,57.32,Cash on Delivery,East Christopherfurt,3.0,M,28,2024,5,27,Monday,Good,Young Adult
28608,2024-04-08,436,10,Electronics,Smartwatch,1.0,478.75,Cash on Delivery,Annaborough,3.0,M,51,2024,4,8,Monday,Good,Adult
58103,2025-01-29,389,30,Home & Living,Vase,3.0,435.37,Cash on Delivery,Nicholasfurt,4.0,M,18,2025,1,29,Wednesday,Good,Young Adult
25747,2025-03-18,874,30,Home & Living,Painting,4.0,60.76,Cash on Delivery,Amandaborough,2.5,F,64,2025,3,18,Tuesday,Average,Senior
75314,2024-05-31,417,20,Fashion,T-shirt,1.0,181.56,Cash on Delivery,Shawnview,3.0,F,24,2024,5,31,Friday,Good,Young Adult
33743,2024-12-24,405,50,Sports & Outdoors,Basketball,3.0,405.54,Cash on Delivery,New Jonathan,5.0,F,64,2024,12,24,Tuesday,Excellent,Senior
21731,2024-08-19,206,50,Sports & Outdoors,Tent,5.0,22.86,Cash on Delivery,Lake Annburgh,5.0,M,34,2024,8,19,Monday,Excellent,Adult
66977,2025-03-18,568,20,Fashion,Dress,1.0,354.32,Bank Transfer,Henryborough,5.0,M,67,2025,3,18,Tuesday,Excellent,Senior
25952,2024-12-30,448,20,Fashion,Pants,5.0,287.5,Bank Transfer,Amandafort,4.0,F,73,2024,12,30,Monday,Good,Senior
80882,2025-02-27,511,10,Electronics,Smartphone,3.0,375.59,Credit Card,Mitchellfort,3.0,F,32,2025,2,27,Thursday,Good,Adult
27123,2024-12-27,144,20,Fashion,Dress,3.0,162.7,Bank Transfer,Saunderston,5.0,F,18,2024,12,27,Friday,Excellent,Young Adult
60144,2025-01-23,287,10,Electronics,Smartphone,4.0,86.23,Cash on Delivery,Marshallside,4.0,M,65,2025,1,23,Thursday,Good,Senior
85940,2024-07-15,722,40,Books & Stationery,Pen,1.0,247.97,Bank Transfer,East Kimberlyshire,4.0,M,37,2024,7,15,Monday,Good,Adult
53860,2024-05-14,490,50,Sports & Outdoors,Soccer Ball,2.0,179.13,Credit Card,West Thomas,2.5,F,62,2024,5,14,Tuesday,Average,Senior
32569,2025-02-06,336,40,Books & Stationery,Eraser,2.0,336.89,Credit Card,Port Catherine,2.5,M,26,2025,2,6,Thursday,Average,Young Adult
72236,2024-07-05,959,10,Electronics,Smartphone,5.0,110.17,Credit Card,Lake Jessefort,5.0,F,47,2024,7,5,Friday,Excellent,Adult
79004,2024-05-14,190,30,Home & Living,Painting,4.0,68.79,Bank Transfer,Sarahtown,5.0,M,50,2024,5,14,Tuesday,Excellent,Adult
39329,2024-08-28,218,40,Books & Stationery,Eraser,2.0,354.8,Cash on Delivery,Jessicastad,4.0,F,59,2024,8,28,Wednesday,Good,Senior
53191,2024-11-21,852,30,Home & Living,Pillow,4.0,204.56,Cash on Delivery,Jenniferberg,4.0,M,30,2024,11,21,Thursday,Good,Young Adult
44035,2024-08-10,974,10,Electronics,Headphones,4.0,292.12,Cash on Delivery,Cassandraville,4.0,F,39,2024,8,10,Saturday,Good,Adult
16865,2025-01-06,991,30,Home & Living,Pillow,3.0,208.47,Bank Transfer,Port Stephanie,4.0,M,39,2025,1,6,Monday,Good,Adult
68850,2025-02-07,484,40,Books & Stationery,Notebook,1.0,53.18,Credit Card,North Elizabethbury,2.5,F,58,2025,2,7,Friday,Average,Adult
64425,2024-12-19,780,50,Sports & Outdoors,Soccer Ball,5.0,203.93,Bank Transfer,New Ronniebury,5.0,M,22,2024,12,19,Thursday,Excellent,Young Adult
52324,2024-09-20,932,20,Fashion,T-shirt,2.0,260.14,Credit Card,New Patriciaville,4.0,M,64,2024,9,20,Friday,Good,Senior
11008,2024-07-23,981,30,Home & Living,Painting,2.0,366.42,Cash on Delivery,Lake Emilymouth,5.0,M,58,2024,7,23,Tuesday,Excellent,Adult
47725,2024-09-12,320,20,Fashion,Dress,3.0,106.66,Cash on Delivery,Bradleyview,4.0,F,36,2024,9,12,Thursday,Good,Adult
18819,2024-06-16,775,10,Electronics,Laptop,4.0,476.13,Cash on Delivery,Wesleyborough,4.0,F,70,2024,6,16,Sunday,Good,Senior
95354,2024-07-13,394,50,Sports & Outdoors,Running Shoes,2.0,343.76,Cash on Delivery,Shawberg,5.0,M,30,2024,7,13,Saturday,Excellent,Young Adult
48878,2024-09-07,814,30,Home & Living,Painting,2.0,83.97,Credit Card,Kellymouth,4.0,F,75,2024,9,7,Saturday,Good,Senior
44704,2025-02-25,911,30,Home & Living,Carpet,4.0,37.52,Cash on Delivery,Mccannfurt,4.0,F,62,2025,2,25,Tuesday,Good,Senior
88424,2024-06-06,535,10,Electronics,Smartphone,2.0,190.68,Bank Transfer,West Timothy,4.0,F,44,2024,6,6,Thursday,Good,Adult
73269,2025-01-03,748,10,Electronics,Smartwatch,2.0,301.1,Bank Transfer,Conniebury,4.0,F,24,2025,1,3,Friday,Good,Young Adult
38565,2024-10-28,884,10,Electronics,Tablet,5.0,455.43,Cash on Delivery,Nicoletown,5.0,M,50,2024,10,28,Monday,Excellent,Adult
33851,2024-11-13,713,40,Books & Stationery,Eraser,5.0,83.92,Credit Card,Mcdanielchester,4.0,F,48,2024,11,13,Wednesday,Good,Adult
76010,2024-09-24,248,30,Home & Living,Pillow,1.0,257.23,Credit Card,Stevenfurt,4.0,F,51,2024,9,24,Tuesday,Good,Adult
75278,2025-03-03,538,40,Books & Stationery,Eraser,3.0,266.15,Credit Card,Javierview,3.0,M,59,2025,3,3,Monday,Good,Senior
51458,2025-01-27,400,40,Books & Stationery,Pen,1.0,389.49,Cash on Delivery,Mcintyreburgh,4.0,F,19,2025,1,27,Monday,Good,Young Adult
21004,2024-04-17,843,30,Home & Living,Pillow,5.0,171.55,Cash on Delivery,Lake Catherine,5.0,M,30,2024,4,17,Wednesday,Excellent,Young Adult
50813,2025-01-29,481,50,Sports & Outdoors,Basketball,4.0,173.35,Cash on Delivery,East Hannah,5.0,M,70,2025,1,29,Wednesday,Excellent,Senior
51301,2025-01-07,398,30,Home & Living,Vase,5.0,73.19,Cash on Delivery,Henrystad,5.0,M,43,2025,1,7,Tuesday,Excellent,Adult
23601,2024-08-12,468,40,Books & Stationery,Notebook,3.0,408.46,Cash on Delivery,East William,5.0,M,57,2024,8,12,Monday,Excellent,Adult
12469,2024-06-24,816,50,Sports & Outdoors,Soccer Ball,3.0,326.55,Bank Transfer,Riveraview,4.0,M,35,2024,6,24,Monday,Good,Adult
77150,2024-10-10,371,30,Home & Living,Blanket,4.0,476.07,Bank Transfer,Anthonyside,5.0,F,69,2024,10,10,Thursday,Excellent,Senior
11829,2024-05-10,651,20,Fashion,Pants,5.0,85.92,Bank Transfer,Brendaton,5.0,M,41,2024,5,10,Friday,Excellent,Adult
44470,2024-03-20,188,50,Sports & Outdoors,Tent,5.0,28.5,Bank Transfer,Lake Triciaburgh,5.0,F,61,2024,3,20,Wednesday,Excellent,Senior
94532,2024-11-06,335,50,Sports & Outdoors,Running Shoes,4.0,85.58,Credit Card,Port Lisa,5.0,F,41,2024,11,6,Wednesday,Excellent,Adult
55184,2024-06-09,151,20,Fashion,Skirt,5.0,31.41,Bank Transfer,Port Edward,5.0,M,23,2024,6,9,Sunday,Excellent,Young Adult
51963,2024-08-04,471,40,Books & Stationery,Eraser,3.0,149.61,Cash on Delivery,Lake Rachaelside,5.0,M,61,2024,8,4,Sunday,Excellent,Senior
56464,2024-09-23,361,20,Fashion,Dress,1.0,483.14,Bank Transfer,Jonathanport,5.0,M,44,2024,9,23,Monday,Excellent,Adult
58911,2024-07-03,489,50,Sports & Outdoors,Running Shoes,1.0,236.22,Bank Transfer,Ashleyfort,5.0,F,72,2024,7,3,Wednesday,Excellent,Senior
92232,2024-03-28,961,40,Books & Stationery,Story Book,4.0,410.28,Cash on Delivery,Adamsfort,4.0,M,33,2024,3,28,Thursday,Good,Adult
67837,2025-02-02,671,40,Books & Stationery,Notebook,1.0,281.72,Credit Card,West Amyhaven,5.0,F,39,2025,2,2,Sunday,Excellent,Adult
23747,2024-08-15,558,10,Electronics,Headphones,1.0,51.1,Credit Card,Tammymouth,2.5,M,36,2024,8,15,Thursday,Average,Adult
22228,2025-02-08,789,20,Fashion,Skirt,1.0,54.94,Credit Card,Barryton,5.0,F,62,2025,2,8,Saturday,Excellent,Senior
89639,2024-07-17,124,10,Electronics,Tablet,4.0,36.1,Cash on Delivery,Pierceport,3.0,M,25,2024,7,17,Wednesday,Good,Young Adult
10848,2024-05-26,281,10,Electronics,Headphones,5.0,120.02,Bank Transfer,Vickimouth,5.0,F,67,2024,5,26,Sunday,Excellent,Senior
39860,2025-03-11,967,30,Home & Living,Blanket,1.0,77.42,Bank Transfer,Port Josephview,5.0,F,53,2025,3,11,Tuesday,Excellent,Adult
38512,2025-03-09,976,20,Fashion,Skirt,5.0,229.81,Credit Card,Huntershire,5.0,M,34,2025,3,9,Sunday,Excellent,Adult
73069,2024-08-01,171,20,Fashion,Pants,2.0,278.91,Cash on Delivery,Valerieview,5.0,M,38,2024,8,1,Thursday,Excellent,Adult
25229,2024-10-09,644,30,Home & Living,Blanket,2.0,157.56,Credit Card,Anthonybury,2.5,F,27,2024,10,9,Wednesday,Average,Young Adult
32206,2024-10-13,400,50,Sports & Outdoors,Running Shoes,4.0,40.78,Bank Transfer,North Juliaborough,4.0,M,28,2024,10,13,Sunday,Good,Young Adult
47231,2024-11-12,802,50,Sports & Outdoors,Tent,2.0,128.55,Credit Card,Port Elizabeth,2.5,M,23,2024,11,12,Tuesday,Average,Young Adult
97281,2024-12-07,450,30,Home & Living,Blanket,4.0,289.63,Credit Card,Ramirezton,5.0,M,32,2024,12,7,Saturday,Excellent,Adult
30321,2024-12-11,665,30,Home & Living,Pillow,3.0,477.17,Cash on Delivery,Alvaradoview,4.0,M,59,2024,12,11,Wednesday,Good,Senior
43115,2024-12-28,144,50,Sports & Outdoors,Soccer Ball,3.0,201.32,Bank Transfer,New Joshua,4.0,M,65,2024,12,28,Saturday,Good,Senior
12858,2024-06-16,957,30,Home & Living,Painting,3.0,376.19,Bank Transfer,Port Briana,5.0,M,28,2024,6,16,Sunday,Excellent,Young Adult
56081,2025-03-09,502,10,Electronics,Smartwatch,5.0,370.24,Bank Transfer,Kennethton,4.0,M,38,2025,3,9,Sunday,Good,Adult
54630,2025-02-05,967,30,Home & Living,Blanket,4.0,416.89,Cash on Delivery,Port Steve,4.0,F,64,2025,2,5,Wednesday,Good,Senior
99272,2024-04-26,847,20,Fashion,Pants,3.0,40.92,Bank Transfer,South Becky,4.0,M,66,2024,4,26,Friday,Good,Senior
99923,2024-12-28,145,20,Fashion,T-shirt,3.0,164.64,Bank Transfer,Port Thomasstad,4.0,M,66,2024,12,28,Saturday,Good,Senior
29197,2024-06-26,491,50,Sports & Outdoors,Running Shoes,5.0,134.12,Cash on Delivery,Lake Anne,4.0,M,49,2024,6,26,Wednesday,Good,Adult
91976,2025-01-19,321,10,Electronics,Headphones,2.0,143.88,Bank Transfer,Fernandezside,4.0,M,74,2025,1,19,Sunday,Good,Senior
69112,2024-06-12,234,40,Books & Stationery,Pen,2.0,176.13,Credit Card,North Heatherborough,4.0,F,29,2024,6,12,Wednesday,Good,Young Adult
41492,2024-07-02,631,50,Sports & Outdoors,Yoga Mat,2.0,402.56,Cash on Delivery,Kathrynton,4.0,M,74,2024,7,2,Tuesday,Good,Senior
72727,2024-12-26,773,20,Fashion,Shirt,3.0,153.95,Credit Card,Brownland,4.0,F,42,2024,12,26,Thursday,Good,Adult
35088,2024-08-14,157,30,Home & Living,Vase,5.0,305.28,Bank Transfer,Port Michelle,4.0,M,50,2024,8,14,Wednesday,Good,Adult
67667,2024-11-14,854,40,Books & Stationery,Novel,3.0,366.14,Bank Transfer,Ericville,5.0,M,37,2024,11,14,Thursday,Excellent,Adult
42238,2024-07-24,756,10,Electronics,Smartphone,4.0,338.88,Bank Transfer,Lake Sara,3.0,F,55,2024,7,24,Wednesday,Good,Adult
25852,2025-02-04,544,20,Fashion,T-shirt,3.0,79.96,Cash on Delivery,Jamesside,5.0,M,21,2025,2,4,Tuesday,Excellent,Young Adult
79864,2024-04-07,825,20,Fashion,T-shirt,5.0,125.64,Cash on Delivery,Jennifermouth,3.0,M,36,2024,4,7,Sunday,Good,Adult
17044,2024-03-28,502,50,Sports & Outdoors,Soccer Ball,1.0,306.5,Cash on Delivery,New Mindymouth,4.0,M,47,2024,3,28,Thursday,Good,Adult
96947,2025-01-27,148,40,Books & Stationery,Novel,5.0,291.22,Cash on Delivery,Jonesport,3.0,M,35,2025,1,27,Monday,Good,Adult
63024,2024-12-24,990,30,Home & Living,Blanket,3.0,480.65,Credit Card,Kimberlymouth,5.0,F,73,2024,12,24,Tuesday,Excellent,Senior
38096,2024-05-30,826,40,Books & Stationery,Eraser,1.0,67.7,Bank Transfer,Georgeville,5.0,M,58,2024,5,30,Thursday,Excellent,Adult
50848,2024-08-27,721,50,Sports & Outdoors,Yoga Mat,4.0,350.05,Bank Transfer,Michaelside,2.5,M,65,2024,8,27,Tuesday,Average,Senior
37762,2025-03-07,442,10,Electronics,Tablet,1.0,94.6,Cash on Delivery,New Steven,4.0,M,32,2025,3,7,Friday,Good,Adult
70317,2024-08-20,151,30,Home & Living,Painting,1.0,357.67,Cash on Delivery,Elliottfort,4.0,F,27,2024,8,20,Tuesday,Good,Young Adult
88802,2024-11-12,452,20,Fashion,Pants,2.0,398.91,Cash on Delivery,Sandrafurt,2.5,M,56,2024,11,12,Tuesday,Average,Adult
86646,2024-09-20,279,20,Fashion,Pants,2.0,397.28,Credit Card,New Kelly,3.0,F,55,2024,9,20,Friday,Good,Adult
84845,2024-05-15,614,40,Books & Stationery,Eraser,4.0,73.59,Credit Card,Mejiahaven,4.0,M,71,2024,5,15,Wednesday,Good,Senior
29895,2024-04-17,150,40,Books & Stationery,Eraser,3.0,211.29,Bank Transfer,Ramirezmouth,5.0,M,47,2024,4,17,Wednesday,Excellent,Adult
48604,2024-03-30,899,30,Home & Living,Pillow,5.0,230.49,Cash on Delivery,Port Sandra,4.0,M,36,2024,3,30,Saturday,Good,Adult
54625,2025-01-21,539,50,Sports & Outdoors,Tent,3.0,99.16,Credit Card,West Tyler,4.0,M,70,2025,1,21,Tuesday,Good,Senior
10403,2024-05-03,643,10,Electronics,Smartphone,5.0,263.87,Bank Transfer,Lake Kimberlyburgh,4.0,M,65,2024,5,3,Friday,Good,Senior
46059,2025-01-27,266,20,Fashion,Dress,4.0,474.27,Cash on Delivery,Lake Tracy,5.0,F,40,2025,1,27,Monday,Excellent,Adult
82793,2025-01-01,261,30,Home & Living,Blanket,4.0,321.18,Cash on Delivery,Ravenland,2.5,F,49,2025,1,1,Wednesday,Average,Adult
90952,2024-09-05,360,50,Sports & Outdoors,Tent,2.0,55.78,Cash on Delivery,Rachelborough,4.0,M,60,2024,9,5,Thursday,Good,Senior
91742,2024-08-11,632,20,Fashion,Pants,1.0,332.78,Cash on Delivery,Brandichester,5.0,M,28,2024,8,11,Sunday,Excellent,Young Adult
44592,2024-08-17,909,50,Sports & Outdoors,Soccer Ball,2.0,414.37,Credit Card,Laurenmouth,4.0,M,66,2024,8,17,Saturday,Good,Senior
53649,2024-12-22,742,50,Sports & Outdoors,Yoga Mat,1.0,329.05,Cash on Delivery,Rebeccahaven,4.0,F,56,2024,12,22,Sunday,Good,Adult
45831,2025-02-07,685,40,Books & Stationery,Eraser,1.0,151.94,Bank Transfer,Sanchezside,4.0,F,74,2025,2,7,Friday,Good,Senior
80435,2024-07-05,681,40,Books & Stationery,Notebook,1.0,232.24,Cash on Delivery,Kennethfort,4.0,M,41,2024,7,5,Friday,Good,Adult
14447,2024-03-20,761,40,Books & Stationery,Pen,2.0,109.97,Cash on Delivery,Peterston,4.0,F,69,2024,3,20,Wednesday,Good,Senior
32331,2025-01-23,241,30,Home & Living,Painting,2.0,487.93,Credit Card,Mitchellhaven,5.0,F,61,2025,1,23,Thursday,Excellent,Senior
72286,2025-02-07,702,10,Electronics,Headphones,5.0,128.45,Credit Card,Robinhaven,2.5,M,58,2025,2,7,Friday,Average,Adult
78768,2024-08-03,880,10,Electronics,Smartphone,1.0,152.2,Bank Transfer,Cantumouth,5.0,M,49,2024,8,3,Saturday,Excellent,Adult
26392,2025-01-28,282,20,Fashion,Dress,1.0,467.54,Cash on Delivery,Port Wandashire,3.0,F,73,2025,1,28,Tuesday,Good,Senior
16669,2024-05-25,360,40,Books & Stationery,Eraser,3.0,238.74,Bank Transfer,Nancytown,4.0,M,34,2024,5,25,Saturday,Good,Adult
29275,2024-11-23,180,40,Books & Stationery,Eraser,4.0,234.04,Credit Card,Port Tracystad,2.5,M,68,2024,11,23,Saturday,Average,Senior
69068,2024-09-07,220,10,Electronics,Headphones,5.0,252.5,Cash on Delivery,West Tamiville,5.0,M,71,2024,9,7,Saturday,Excellent,Senior
37813,2024-08-02,792,10,Electronics,Smartphone,5.0,221.15,Bank Transfer,Phillipsborough,5.0,F,24,2024,8,2,Friday,Excellent,Young Adult
48519,2024-09-22,954,30,Home & Living,Pillow,4.0,206.28,Cash on Delivery,Lewisburgh,4.0,M,67,2024,9,22,Sunday,Good,Senior
29305,2024-07-24,596,30,Home & Living,Pillow,3.0,199.31,Bank Transfer,Port Taraburgh,5.0,M,23,2024,7,24,Wednesday,Excellent,Young Adult
81394,2024-12-17,110,50,Sports & Outdoors,Tent,3.0,68.22,Credit Card,Cameronstad,3.0,F,52,2024,12,17,Tuesday,Good,Adult
26545,2024-05-08,985,30,Home & Living,Carpet,2.0,470.08,Credit Card,Millerhaven,4.0,F,54,2024,5,8,Wednesday,Good,Adult
98794,2024-07-09,993,50,Sports & Outdoors,Soccer Ball,2.0,32.2,Credit Card,East Alexandriashire,5.0,F,57,2024,7,9,Tuesday,Excellent,Adult
87690,2024-04-08,775,50,Sports & Outdoors,Running Shoes,5.0,82.98,Cash on Delivery,East Kristen,4.0,M,41,2024,4,8,Monday,Good,Adult
52213,2025-02-21,648,30,Home & Living,Blanket,1.0,202.55,Cash on Delivery,Lake Joseph,5.0,M,57,2025,2,21,Friday,Excellent,Adult
49232,2024-07-03,172,30,Home & Living,Carpet,1.0,415.86,Cash on Delivery,Joshuaton,4.0,F,53,2024,7,3,Wednesday,Good,Adult
79470,2025-03-12,247,40,Books & Stationery,Novel,2.0,190.5,Cash on Delivery,Paulborough,4.0,M,41,2025,3,12,Wednesday,Good,Adult
20522,2024-11-07,380,30,Home & Living,Pillow,2.0,302.49,Bank Transfer,Toddmouth,5.0,F,31,2024,11,7,Thursday,Excellent,Adult
56073,2024-05-02,440,50,Sports & Outdoors,Tent,4.0,121.5,Credit Card,Lake Jennifer,4.0,M,57,2024,5,2,Thursday,Good,Adult
41063,2024-07-21,890,50,Sports & Outdoors,Running Shoes,5.0,82.41,Cash on Delivery,South Jerry,2.5,F,27,2024,7,21,Sunday,Average,Young Adult
62699,2024-04-11,722,10,Electronics,Laptop,4.0,19.28,Bank Transfer,Michaelchester,4.0,M,36,2024,4,11,Thursday,Good,Adult
25889,2024-09-24,507,20,Fashion,Skirt,4.0,255.89,Cash on Delivery,West Kristinehaven,5.0,F,51,2024,9,24,Tuesday,Excellent,Adult
71237,2024-09-05,588,10,Electronics,Laptop,4.0,264.15,Cash on Delivery,Brentbury,3.0,F,57,2024,9,5,Thursday,Good,Adult
34740,2024-07-04,111,50,Sports & Outdoors,Running Shoes,3.0,163.74,Credit Card,Port Jackview,4.0,F,44,2024,7,4,Thursday,Good,Adult
37821,2024-07-12,855,50,Sports & Outdoors,Yoga Mat,2.0,341.18,Cash on Delivery,Port Robertchester,5.0,F,37,2024,7,12,Friday,Excellent,Adult
43279,2024-03-30,403,30,Home & Living,Carpet,4.0,247.25,Credit Card,Anthonyville,2.5,M,26,2024,3,30,Saturday,Average,Young Adult
54459,2024-05-22,676,30,Home & Living,Painting,5.0,355.4,Cash on Delivery,Michellebury,5.0,M,35,2024,5,22,Wednesday,Excellent,Adult
71713,2024-10-03,819,30,Home & Living,Carpet,3.0,467.51,Cash on Delivery,Floydchester,2.5,M,50,2024,10,3,Thursday,Average,Adult
55426,2024-12-08,139,50,Sports & Outdoors,Running Shoes,5.0,448.92,Bank Transfer,East Josestad,5.0,M,69,2024,12,8,Sunday,Excellent,Senior
79928,2024-12-16,246,20,Fashion,Dress,3.0,30.61,Cash on Delivery,East Chris,4.0,M,50,2024,12,16,Monday,Good,Adult
52566,2025-01-24,799,30,Home & Living,Vase,4.0,114.85,Cash on Delivery,West Jessica,2.5,F,31,2025,1,24,Friday,Average,Adult
49956,2025-01-17,675,30,Home & Living,Blanket,5.0,63.52,Cash on Delivery,Audreystad,4.0,M,24,2025,1,17,Friday,Good,Young Adult
79476,2024-09-20,880,50,Sports & Outdoors,Basketball,4.0,322.59,Credit Card,North Cristianview,4.0,M,25,2024,9,20,Friday,Good,Young Adult
52052,2024-10-27,247,40,Books & Stationery,Novel,3.0,343.78,Credit Card,North Benjaminton,4.0,F,20,2024,10,27,Sunday,Good,Young Adult
45326,2024-08-15,714,20,Fashion,Skirt,2.0,329.92,Bank Transfer,Lake Joanna,4.0,M,41,2024,8,15,Thursday,Good,Adult
38806,2024-07-14,665,30,Home & Living,Painting,3.0,149.85,Credit Card,Lake Brentfurt,5.0,M,62,2024,7,14,Sunday,Excellent,Senior
46244,2024-07-23,263,50,Sports & Outdoors,Basketball,5.0,272.22,Cash on Delivery,Lake Ellen,5.0,M,62,2024,7,23,Tuesday,Excellent,Senior
39858,2024-08-29,339,20,Fashion,Skirt,5.0,442.3,Credit Card,West Jimmystad,5.0,M,19,2024,8,29,Thursday,Excellent,Young Adult
51679,2024-03-29,861,40,Books & Stationery,Pen,4.0,101.29,Cash on Delivery,Williamsfort,5.0,M,32,2024,3,29,Friday,Excellent,Adult
10201,2024-10-14,455,10,Electronics,Smartphone,4.0,156.21,Cash on Delivery,Leeborough,4.0,M,23,2024,10,14,Monday,Good,Young Adult
98074,2024-08-03,463,30,Home & Living,Vase,4.0,494.66,Cash on Delivery,East Jason,4.0,F,47,2024,8,3,Saturday,Good,Adult
82077,2024-09-14,889,20,Fashion,Shirt,1.0,239.33,Credit Card,Brandyborough,5.0,M,37,2024,9,14,Saturday,Excellent,Adult
20351,2024-05-30,627,40,Books & Stationery,Notebook,5.0,362.11,Credit Card,North Dana,5.0,F,62,2024,5,30,Thursday,Excellent,Senior
24734,2025-03-05,674,50,Sports & Outdoors,Basketball,2.0,95.99,Cash on Delivery,Monicaland,5.0,F,39,2025,3,5,Wednesday,Excellent,Adult
87219,2024-05-06,234,50,Sports & Outdoors,Yoga Mat,1.0,52.5,Cash on Delivery,Sanchezborough,4.0,M,25,2024,5,6,Monday,Good,Young Adult
20393,2025-02-28,133,40,Books & Stationery,Notebook,5.0,468.55,Credit Card,South Elizabethport,2.5,M,68,2025,2,28,Friday,Average,Senior
84575,2024-11-02,922,30,Home & Living,Painting,4.0,157.95,Cash on Delivery,Perezmouth,4.0,M,68,2024,11,2,Saturday,Good,Senior
38523,2024-06-20,383,30,Home & Living,Blanket,3.0,40.44,Credit Card,Rodgersfurt,4.0,M,60,2024,6,20,Thursday,Good,Senior
90933,2024-06-21,799,50,Sports & Outdoors,Yoga Mat,3.0,348.24,Cash on Delivery,North Erikbury,5.0,M,65,2024,6,21,Friday,Excellent,Senior
53977,2024-12-17,125,50,Sports & Outdoors,Basketball,1.0,117.37,Credit Card,South Taylorchester,4.0,F,43,2024,12,17,Tuesday,Good,Adult
